id,name,types,card_id,card_name,card_rarity,card_count
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh3-159,Bird Keeper,Uncommon,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh2-156,Capacious Bucket,Uncommon,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh1-164,Great Ball,Uncommon,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh1-165,Hop,Uncommon,4
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh1-178,Professor's Research,Rare,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh2-167,Sonia,Uncommon,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh1-183,Switch,Uncommon,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh3-172,Turbo Patch,Uncommon,2
d-swsh3-1,Galarian Darmanitan,"[""Water""]",swsh1-0,Water Energy,,18
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-98,Galarian Sirfetch'd,Rare Holo,1
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-98,Galarian Sirfetch'd,Rare,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh2-94,Galarian Farfetch'd,Common,3
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-85,Dugtrio,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-84,Diglett,Common,3
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-94,Hippowdon,Rare,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-93,Hippopotas,Common,3
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh2-111,Stonjourner,Rare,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-100,Sudowoodo,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-97,Passimian,Common,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-157,Bede,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-159,Bird Keeper,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-164,Great Ball,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-165,Hop,Uncommon,4
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-175,Pokémon Catcher,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-178,Professor's Research,Rare,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh2-167,Sonia,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-183,Switch,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh3-172,Turbo Patch,Uncommon,2
d-swsh3-2,Galarian Sirfetch'd,"[""Fighting""]",swsh1-0,Fighting Energy,,18
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-10,Talonflame,Rare Holo,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-10,Talonflame,Rare,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-9,Fletchinder,Uncommon,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-89,Fletchling,Common,4
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-12,Pyroar,Rare,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-11,Litleo,Common,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-4,Yanmega,Rare,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-3,Yanma,Common,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-6,Swadloon,Uncommon,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-5,Sewaddle,Common,3
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-2,Venomoth,Rare,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-1,Venonat,Common,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-8,Karrablast,Common,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-84,Loudred,Uncommon,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-83,Whismur,Common,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-80,Chansey,Common,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy1-116,Evosoda,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy0-37,Potion,,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy2-93,Pokémon Center Lady,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy2-94,Pokémon Fan Club,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy1-123,Professor's Letter,Uncommon,2
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-101,Professor Sycamore,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-103,Roller Skates,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-104,Shauna,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-107,Tierno,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy4-108,Trick Coin,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy2-99,Ultra Ball,Uncommon,1
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy1-133,Fire Energy,,10
d-xy4-1,Burning Winds,"[""Fire"", ""Grass""]",xy1-132,Grass Energy,,8
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-27,Galvantula,Rare Holo,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-27,Galvantula,Rare,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-26,Joltik,Common,4
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-30,Heliolisk,Rare,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-28,Helioptile,Common,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-17,Feraligatr,Rare,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-16,Croconaw,Uncommon,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-15,Totodile,Common,3
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-14,Kingler,Uncommon,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-13,Krabby,Common,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-21,Jellicent,Rare,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-20,Frillish,Common,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-18,Finneon,Common,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-79,Fearow,Uncommon,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-78,Spearow,Common,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-87,Bunnelby,Common,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy1-116,Evosoda,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy0-37,Potion,,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy2-93,Pokémon Center Lady,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy2-94,Pokémon Fan Club,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy1-123,Professor's Letter,Uncommon,2
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-101,Professor Sycamore,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-103,Roller Skates,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-104,Shauna,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-107,Tierno,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy4-108,Trick Coin,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy2-99,Ultra Ball,Uncommon,1
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy1-135,Lightning Energy,,7
d-xy4-2,Bolt Twister,"[""Lightning"", ""Water""]",xy1-134,Water Energy,,11
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-19,Gyarados,Rare Holo,1
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-65,Magikarp,Common,4
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-10,Sceptile,Rare,1
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-39,Grovyle,Uncommon,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-79,Treecko,Common,4
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-12,Abomasnow,Rare,1
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-74,Snover,Common,4
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-32,Bibarel,Uncommon,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-54,Bidoof,Common,4
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-61,Finneon,Common,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-92,Potion,Common,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-93,Switch,Common,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp5-83,Mom's Kindness,Uncommon,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-84,Energy Switch,Uncommon,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp5-80,Dusk Ball,Uncommon,2
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp7-86,Luxury Ball,Uncommon,1
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp1-125,Water Energy,,15
d-dp7-1,Raging Sea,"[""Water"", ""Grass""]",dp1-123,Grass Energy,,9
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-30,Tyranitar,Rare Holo,1
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-47,Pupitar,Uncommon,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-63,Larvitar,Common,4
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-27,Staraptor,Rare,1
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-52,Staravia,Uncommon,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-75,Starly,Common,4
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-26,Skuntank,Rare,1
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-76,Stunky,Common,4
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-64,Machop,Common,4
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-53,Bagon,Common,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-92,Potion,Common,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp5-90,Energy Search,Common,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp6-131,Cynthia's Feelings,Uncommon,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-84,Energy Switch,Uncommon,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-85,Great Ball,Uncommon,2
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp7-86,Luxury Ball,Uncommon,1
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp5-93,Darkness Energy,,13
d-dp7-2,Dark Rampage,"[""Darkness"", ""Fighting""]",dp1-128,Fighting Energy,,11
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-27,Anorith,Uncommon,2
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-1,Armaldo,Rare Holo,1
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-75,Sandshrew,Common,4
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-21,Sandslash,Rare,1
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-31,Azurill,Uncommon,3
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-68,Marill,Common,3
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-30,Azumarill,Uncommon,1
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-66,Lotad,Common,4
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-45,Lombre,Uncommon,2
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-85,Zigzagoon,Common,2
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-90,Claw Fossil,Common,4
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex1-90,Energy Search,Common,3
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-89,Wally's Training,Uncommon,2
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex1-92,Switch,Common,2
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-86,Double Full Heal,Uncommon,1
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex2-93,Multi Energy,Rare,1
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex1-105,Fighting Energy,Common,12
d-ex2-1,Oasis,"[""Water"", ""Fighting""]",ex1-106,Water Energy,Common,12
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-42,Lileep,Uncommon,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-3,Cradily,Rare Holo,1
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-76,Seedot,Common,4
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-48,Nuzleaf,Uncommon,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-64,Ekans,Common,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-57,Cacnea,Common,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-65,Growlithe,Common,4
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-15,Arcanine,Rare,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-59,Cyndaquil,Common,3
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-51,Quilava,Uncommon,1
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-92,Root Fossil,Common,4
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-87,Lanette's Net Search,Uncommon,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex2-86,Double Full Heal,Uncommon,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex1-81,Energy Restore,Uncommon,2
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex1-91,Potion,Common,3
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex1-104,Grass Energy,Common,13
d-ex2-2,Caravan,"[""Grass"", ""Fire""]",ex1-108,Fire Energy,Common,11
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-23,Glaceon,Rare Holo,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-23,Glaceon,Rare,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-20,Vaporeon,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-34,Jolteon,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-89,Eevee,Common,4
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-29,Vanilluxe,Rare,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-28,Vanillish,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-27,Vanillite,Common,3
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-33,Electrode,Rare,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-32,Voltorb,Common,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-88,Raticate,Rare,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-87,Rattata,Common,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-92,Noctowl,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-91,Hoothoot,Common,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-37,Pachirisu,Common,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-30,Cryogonal,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-105,Team Plasma Ball,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw8-125,Team Plasma Grunt,Uncommon,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-102,Shadow Triad,Uncommon,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw7-128,Energy Search,Common,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw1-92,Energy Retrieval,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw1-99,Pokémon Communication,Uncommon,2
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw7-132,Potion,Common,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw9-103,Superior Energy Retrieval,Uncommon,1
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw1-107,Water Energy,,9
d-bw9-1,Frost Ray,"[""Water"", ""Lightning""]",bw1-108,Lightning Energy,,9
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-11,Leafeon,Rare Holo,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-11,Leafeon,Rare,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-48,Espeon,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-90,Eevee,Common,4
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-57,Cofagrigus,Rare,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-55,Yamask,Common,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-3,Beedrill,Rare,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-2,Kakuna,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-1,Weedle,Common,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-6,Treecko,Common,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-51,Metang,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-50,Beldum,Common,3
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-46,Muk,Rare,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-45,Grimer,Common,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-96,Staravia,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-95,Starly,Common,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-105,Team Plasma Ball,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw8-125,Team Plasma Grunt,Uncommon,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-102,Shadow Triad,Uncommon,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw1-99,Pokémon Communication,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw7-132,Potion,Common,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw1-92,Energy Retrieval,Uncommon,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw7-128,Energy Search,Common,2
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw9-103,Superior Energy Retrieval,Uncommon,1
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw1-109,Psychic Energy,,10
d-bw9-2,Psy Crusher,"[""Psychic"", ""Grass""]",bw1-105,Grass Energy,,8
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-49,Metagross,Rare Holo,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-49,Metagross,Rare,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-48,Metang,Uncommon,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-47,Beldum,Common,4
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-51,Registeel,Rare,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-22,Vaporeon,Uncommon,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-63,Eevee,Common,3
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-21,Gyarados,Rare,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-19,Magikarp,Common,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-24,Regice,Rare,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-23,Relicanth,Common,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-62,Persian,Common,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-61,Meowth,Common,4
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-69,Ace Trainer,Uncommon,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy5-127,Escape Rope,Uncommon,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy6-84,Healing Scarf,Uncommon,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-76,Level Ball,Uncommon,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy7-77,Lucky Helmet,Uncommon,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy2-93,Pokémon Center Lady,Uncommon,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy1-123,Professor's Letter,Uncommon,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy0-38,Switch,,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy4-107,Tierno,Uncommon,2
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy6-94,Wally,Uncommon,1
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy1-139,Metal Energy,,13
d-xy7-1,Iron Tide,"[""Metal"", ""Water""]",xy1-134,Water Energy,,8
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-40,Regirock,Rare Holo,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-40,Regirock,Rare,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-12,Virizion,Rare,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-3,Vileplume,Rare,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-2,Gloom,Uncommon,3
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-1,Oddish,Common,4
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-11,Vespiquen,Rare,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-9,Combee,Common,3
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-6,Ariados,Uncommon,2
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-5,Spinarak,Common,3
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-65,Porygon2,Uncommon,2
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-64,Porygon,Common,4
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-69,Ace Trainer,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy6-84,Healing Scarf,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-76,Level Ball,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy7-77,Lucky Helmet,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy2-93,Pokémon Center Lady,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy2-94,Pokémon Fan Club,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy0-37,Potion,,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy1-123,Professor's Letter,Uncommon,2
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy0-38,Switch,,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy4-107,Tierno,Uncommon,2
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy6-94,Wally,Uncommon,1
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy1-132,Grass Energy,,14
d-xy7-2,Stone Heart,"[""Fighting"", ""Grass""]",xy1-137,Fighting Energy,,7
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-78,Lugia,Rare Holo,1
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-78,Lugia,Rare,1
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-77,Snorlax,Rare,1
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-74,Meowth,Common,3
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-75,Kangaskhan,Uncommon,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-81,Loudred,Uncommon,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-80,Whismur,Common,3
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-13,Delphox,Rare,1
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-12,Braixen,Uncommon,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-10,Fennekin,Common,3
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-9,Moltres,Rare,1
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-71,Whimsicott,Uncommon,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-70,Cottonee,Common,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-66,Wigglytuff,Uncommon,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-65,Jigglypuff,Common,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-68,Snubbull,Common,2
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-97,Energy Pouch,Uncommon,1
d-xy10-1,Sky Guardian,"[""Fire"", ""Fairy""]",xy10-99,Fairy Drop,Uncommon,1
